trade_id,symbol,long_exchange,short_exchange,entry_time,exit_time,duration_hours,size_usd,funding_earned,trading_fees,slippage,price_pnl,total_pnl,return_pct,exit_reason,is_open
3093,BTCUSDT,bybit,binance,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,8100.0,18.223080066272985,16.2,6.48,4.467648738296426,0.010728804569411388,0.00013245437740014057,funding_reversal,False
3094,BTCUSDT,gateio,binance,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,7161.694153782305,12.678442958797374,14.32338830756461,5.729355323025844,5.186354423258318,-2.187946248534762,-0.030550679791027407,funding_reversal,False
3095,BTCUSDT,bybit,okx,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,8100.0,17.09337284159361,16.2,6.48,4.351270502818754,-1.235356655587636,-0.015251316735649827,profit_target,False
3096,BTCUSDT,gateio,okx,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,6617.680381352056,10.792400034117641,13.235360762704113,5.2941443050816455,6.557580872743067,-1.1795241609250509,-0.017823830903783578,time_stop,False
3097,BTCUSDT,bybit,gateio,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,1749.438438977958,0.8387675504350994,3.498876877955916,1.3995507511823664,-1.0991874338778644,-5.158847512581048,-0.2948859129673008,funding_reversal,False
3098,ETHUSDT,okx,bybit,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,5320.2620127156,6.787083915984451,10.6405240254312,4.25620961017248,9.206304267479682,1.0966545478604548,0.020612792100077302,funding_reversal,False
3099,ETHUSDT,okx,binance,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,4389.307725917176,4.374633910566287,8.778615451834352,3.511446180733741,-5.3657605195025475,-13.281188241504353,-0.30258047671353816,time_stop,False
3100,ETHUSDT,okx,gateio,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,3894.0751561139177,3.262405834352187,7.7881503122278355,3.1152601248911345,2.7596179525523583,-4.8813866502144245,-0.12535419719751356,time_stop,False
3101,ETHUSDT,gateio,bybit,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,1740.4668447284587,0.7621813235487156,3.4809336894569176,1.392373475782767,0.8390663761055122,-3.272059465585457,-0.18799895415967843,funding_reversal,False
3102,SOLUSDT,bybit,binance,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,8100.0,19.74335486063621,16.2,6.48,0.25070022705160894,-2.6859449123121815,-0.03315981373224915,funding_reversal,False
3103,SOLUSDT,bybit,gateio,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,8100.0,19.861482396030507,16.2,6.48,9.159908072424845,6.3413904684553515,0.07828877121549817,funding_reversal,False
3104,SOLUSDT,bybit,okx,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,5696.682524826919,7.874915255909157,11.393365049653838,4.557346019861535,6.78346902653748,-1.2923267870687365,-0.022685603093319667,profit_target,False
3105,SOLUSDT,okx,gateio,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,4625.358617814907,4.947589900989196,9.250717235629814,3.700286894251926,2.8040986885387955,-5.19931554035375,-0.11240891723137328,funding_reversal,False
3106,SOLUSDT,okx,binance,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,4577.781303265383,4.829937310875334,9.155562606530767,3.6622250426123064,-2.155259974710617,-10.143110312978356,-0.2215726274591397,time_stop,False
3107,AVAXUSDT,gateio,okx,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,8100.0,25.689916043024173,16.2,6.48,16.06300454400201,19.072920587026182,0.235468155395385,profit_target,False
3108,AVAXUSDT,binance,okx,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,7935.209625914419,15.557606913845957,15.870419251828839,6.348167700731536,-4.512747932623366,-11.173727971337783,-0.14081200747170144,funding_reversal,False
3109,AVAXUSDT,bybit,okx,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,6806.544480851866,11.433844749123566,13.613088961703733,5.445235584681493,0.665628998760037,-6.958850798501623,-0.10223764522627045,funding_reversal,False
3110,AVAXUSDT,gateio,bybit,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,6094.558962723022,9.091640762316068,12.189117925446045,4.875647170178418,6.194161616754557,-1.7789627165538375,-0.029189359352083534,time_stop,False
3111,AVAXUSDT,gateio,binance,2024-09-22 08:00:00,2024-09-23 00:00:00,16.0,5097.512949479003,6.1731665639052,10.195025898958006,4.078010359583202,-2.598653494880999,-10.698523189517008,-0.20987731263361406,profit_target,False
3112,BTCUSDT,gateio,binance,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,8100.0,36.35382397616063,16.2,6.48,-0.7162721297833631,12.957551846377271,0.1599697758812009,funding_reversal,False
3113,BTCUSDT,gateio,bybit,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,8100.0,23.13663918616341,16.2,6.48,-15.752782762143,-15.296143575979588,-0.1888412787157974,time_stop,False
3114,BTCUSDT,gateio,okx,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,8100.0,19.2746483794256,16.2,6.48,4.744852845925042,1.3395012253506415,0.016537052164822735,time_stop,False
3115,BTCUSDT,okx,binance,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,8100.0,17.079175596735038,16.2,6.48,11.533048903475494,5.932224500210532,0.07323733950877201,funding_reversal,False
3116,BTCUSDT,bybit,binance,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,6621.158662463303,10.804083650082507,13.242317324926606,5.296926929970643,3.1870409208829873,-4.548119683931755,-0.06869069170198219,funding_reversal,False
3117,ETHUSDT,okx,bybit,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,5117.612016850798,6.227635860215143,10.235224033701595,4.094089613480638,-0.8271622657489365,-8.928840052716028,-0.17447278190132376,profit_target,False
3118,ETHUSDT,binance,bybit,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,3930.5163455095308,3.339993400343145,7.861032691019061,3.144413076407625,2.0415989568929866,-5.623853410190554,-0.14308179678773242,profit_target,False
3119,ETHUSDT,gateio,bybit,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,3582.3451606842027,2.6272032558549085,7.164690321368406,2.865876128547362,5.4479729923089835,-1.955390201751876,-0.05458408148974708,funding_reversal,False
3120,ETHUSDT,okx,gateio,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,2337.219012650601,1.1301095541703379,4.674438025301202,1.869775210120481,0.6253476781833451,-4.788756003068,-0.204891196637886,time_stop,False
3121,SOLUSDT,gateio,binance,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,8100.0,31.81691535187126,16.2,6.48,12.624944678237842,21.7618600301091,0.26866493864332225,profit_target,False
3122,SOLUSDT,gateio,okx,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,8100.0,29.00367969863404,16.2,6.48,2.486224468345763,8.809904166979805,0.10876424897505933,funding_reversal,False
3123,SOLUSDT,gateio,bybit,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,8100.0,18.485976995272324,16.2,6.48,-0.99001144075388,-5.184034445481556,-0.06400042525285872,funding_reversal,False
3124,SOLUSDT,bybit,binance,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,6675.069048137684,10.985794321822842,13.35013809627537,5.340055238510147,5.331984009671348,-2.3724150032913265,-0.03554143015124645,profit_target,False
3125,SOLUSDT,bybit,okx,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,5399.687505746944,7.011396034136188,10.799375011493888,4.319750004597555,2.805765302669153,-5.301963679286102,-0.09819019477781198,profit_target,False
3126,AVAXUSDT,okx,bybit,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,5167.358845900616,6.363245106004217,10.334717691801233,4.133887076720493,-1.288829266706025,-9.394188929223532,-0.18179865593573313,time_stop,False
3127,AVAXUSDT,gateio,bybit,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,4181.834344080546,3.8936268098390494,8.363668688161091,3.345467475264437,3.41428634877056,-4.401223004815918,-0.1052462303067055,funding_reversal,False
3128,AVAXUSDT,binance,bybit,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,3799.576878309636,3.0644292124707633,7.599153756619272,3.039661502647709,0.4454408886745873,-7.128945158121631,-0.1876247115519129,time_stop,False
3129,AVAXUSDT,okx,binance,2024-09-23 08:00:00,2024-09-24 00:00:00,16.0,1766.8459373955104,0.7507545847195881,3.533691874791021,1.4134767499164085,0.8124859564473362,-3.3839280835405052,-0.19152366439649623,time_stop,False
3130,BTCUSDT,okx,binance,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,16.605404445274758,16.2,6.48,-9.011583653117249,-15.086179207842491,-0.1862491260227468,profit_target,False
3131,BTCUSDT,okx,gateio,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,17.255281900139813,16.2,6.48,5.0046724283113475,-0.42004567154883876,-0.005185749031467146,profit_target,False
3132,BTCUSDT,okx,bybit,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,5819.680964636244,8.243811161426379,11.63936192927249,4.655744771708996,4.599187626501416,-3.4521079130536902,-0.05931782058210234,funding_reversal,False
3133,BTCUSDT,bybit,binance,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,3294.3891258824447,2.087028066616842,6.588778251764889,2.635511300705956,2.5026105151194473,-4.634650970734556,-0.1406831674595546,time_stop,False
3134,BTCUSDT,bybit,gateio,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,3524.9452498903033,2.515900297390745,7.049890499780607,2.8199561999122427,2.1806368873538258,-5.173309514948278,-0.14676283312795488,time_stop,False
3135,ETHUSDT,okx,gateio,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,32.46612272473344,16.2,6.48,2.2413453405664274,12.027468065299866,0.14848726006543045,funding_reversal,False
3136,ETHUSDT,binance,gateio,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,26.825104879919877,16.2,6.48,-11.631765877243307,-7.48666099732343,-0.09242791354720283,profit_target,False
3137,ETHUSDT,bybit,gateio,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,19.373193840706353,16.2,6.48,3.862722254128278,0.5559160948346316,0.006863161664625081,funding_reversal,False
3138,ETHUSDT,okx,bybit,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,6562.496358702304,10.607691126688389,13.124992717404607,5.2499970869618435,3.1882546558195606,-4.579044021858502,-0.06977594762070058,funding_reversal,False
3139,ETHUSDT,binance,bybit,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,4147.165733683296,3.815346927442297,8.294331467366591,3.317732586946637,1.1032534072599722,-6.693463719610959,-0.16139851043922893,time_stop,False
3140,SOLUSDT,bybit,binance,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,24.429612614030976,16.2,6.48,-10.438757837692858,-8.689145223661882,-0.10727339782298619,profit_target,False
3141,SOLUSDT,bybit,okx,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,21.369099559768646,16.2,6.48,-0.910500329282825,-2.2214007695141786,-0.027424700858199733,funding_reversal,False
3142,SOLUSDT,bybit,gateio,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,18.910473085350286,16.2,6.48,-3.2485953195456987,-7.0181222341954115,-0.08664348437278287,profit_target,False
3143,SOLUSDT,gateio,binance,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,3431.161666965598,2.3379086401782434,6.862323333931196,2.744929333572479,-1.2509745720416523,-8.520318599367084,-0.24832168887285808,funding_reversal,False
3144,AVAXUSDT,okx,gateio,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,25.078313839108585,16.2,6.48,-8.166527605477427,-5.7682137663688415,-0.07121251563418322,funding_reversal,False
3145,AVAXUSDT,bybit,gateio,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,23.381112763352963,16.2,6.48,10.651149352207069,11.352262115560032,0.14015138414271647,funding_reversal,False
3146,AVAXUSDT,binance,gateio,2024-09-24 08:00:00,2024-09-25 00:00:00,16.0,8100.0,21.981743593773583,16.2,6.48,2.795314234505606,2.097057828279189,0.025889602818261595,funding_reversal,False
3147,BTCUSDT,okx,gateio,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,7654.471238097693,14.48644800811339,15.308942476195385,6.1235769904781545,5.864571858247614,-1.0814996003125357,-0.014128991626877058,time_stop,False
3148,BTCUSDT,bybit,gateio,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,5404.2457393458635,7.024354793885331,10.808491478691728,4.323396591476691,0.12729433919716682,-7.980238937085922,-0.14766610035856473,time_stop,False
3149,BTCUSDT,okx,binance,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,3759.367436437121,2.9816091152831,7.518734872874242,3.007493949149697,0.34284233923901214,-7.201777367501826,-0.1915688606997988,time_stop,False
3150,BTCUSDT,binance,gateio,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,4723.127772304639,5.1927606916905615,9.446255544609278,3.778502217843711,-4.4215277837960265,-12.453524854558454,-0.2636711402893466,time_stop,False
3151,BTCUSDT,okx,bybit,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,3179.7617394258873,1.8848441428268987,6.3595234788517745,2.54380939154071,-0.5829455515457382,-7.6014342791113245,-0.239056725064054,time_stop,False
3152,ETHUSDT,okx,gateio,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,7788.385144100811,14.993722589730343,15.576770288201622,6.230708115280649,2.1882472437663063,-4.625508569985622,-0.059389828371406876,funding_reversal,False
3153,ETHUSDT,bybit,gateio,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,7430.825140923182,13.654365760061545,14.861650281846364,5.944660112738545,-5.586745900056045,-12.73869053457941,-0.17143036329067482,profit_target,False
3154,ETHUSDT,okx,binance,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,4394.3872793303,4.386677519476794,8.7887745586606,3.51550982346424,3.655604596696659,-4.262002265951388,-0.09698740677678533,time_stop,False
3155,ETHUSDT,binance,gateio,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,4168.730781752591,3.8639685337345195,8.337461563505181,3.3349846254020727,3.5743934380973266,-4.234084217075408,-0.10156770582568878,funding_reversal,False
3156,ETHUSDT,bybit,binance,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,4118.031098401372,3.7500312543646412,8.236062196802745,3.294424878721098,1.4507983597721346,-6.329657461387067,-0.15370591698164332,time_stop,False
3157,SOLUSDT,gateio,okx,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,3409.396829924398,2.297291457806573,6.818793659848796,2.7275174639395185,-5.6059374224262255,-12.854957088407968,-0.3770449064649662,funding_reversal,False
3158,SOLUSDT,gateio,binance,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,3116.568055185482,1.7765766160728385,6.233136110370964,2.493254444148386,2.1628685749031953,-4.786945363543316,-0.15359668965285667,funding_reversal,False
3159,SOLUSDT,bybit,okx,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,2188.755375736953,1.0374725288888196,4.377510751473905,1.7510043005895624,1.8252464740620047,-3.2657960491126437,-0.14920790533812175,funding_reversal,False
3160,AVAXUSDT,bybit,gateio,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,8100.0,23.7642153037516,16.2,6.48,-13.843018539724207,-12.758803235972605,-0.15751608933299513,profit_target,False
3161,AVAXUSDT,binance,gateio,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,8100.0,20.932181139988888,16.2,6.48,7.245106325793096,5.497287465781985,0.06786774649113561,time_stop,False
3162,AVAXUSDT,okx,gateio,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,8100.0,17.130034824661283,16.2,6.48,0.49835390952545994,-5.051611265813256,-0.062365571182879706,time_stop,False
3163,AVAXUSDT,bybit,okx,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,3837.285039657994,3.142869321333874,7.674570079315988,3.069828031726395,2.983371514133757,-4.6181572755747515,-0.12034960207142585,funding_reversal,False
3164,AVAXUSDT,binance,okx,2024-09-25 08:00:00,2024-09-26 00:00:00,16.0,1923.7704451882255,0.9030193468775995,3.847540890376451,1.5390163561505805,5.829715609670222,1.3461777100207897,0.06997600536944922,funding_convergence,False
3165,BTCUSDT,okx,bybit,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,8100.0,20.020464200401175,16.2,6.48,-8.610835752850829,-11.270371552449653,-0.13914038953641547,profit_target,False
3166,BTCUSDT,gateio,bybit,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,6984.688384823893,12.05192546976226,13.969376769647786,5.587750707859115,-1.0322701603843638,-8.537472168129005,-0.12223125353278395,time_stop,False
3167,BTCUSDT,binance,bybit,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,7082.735115070897,12.397449280767256,14.165470230141795,5.666188092056718,2.4760283715058846,-4.958180669925371,-0.07000375687317709,funding_reversal,False
3168,BTCUSDT,okx,binance,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,3546.956783426087,2.5583712861829557,7.093913566852174,2.83756542674087,-2.8019260747332484,-10.175033782143336,-0.2868665846082014,time_stop,False
3169,BTCUSDT,okx,gateio,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,3620.0010932910086,2.7011881396951396,7.240002186582017,2.896000874632807,7.80988181774599,0.37506689622630596,0.010360960854995925,funding_reversal,False
3170,ETHUSDT,okx,gateio,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,8100.0,26.759794872197457,16.2,6.48,-15.579819613825304,-11.500024741627847,-0.14197561409417095,time_stop,False
3171,ETHUSDT,okx,binance,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,8100.0,22.26620412061306,16.2,6.48,10.52240463336072,10.108608753973781,0.12479763893794792,time_stop,False
3172,ETHUSDT,okx,bybit,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,8100.0,19.971178645951266,16.2,6.48,-4.560550990256496,-7.269372344305229,-0.08974533758401518,time_stop,False
3173,ETHUSDT,bybit,gateio,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,3895.0281403038207,3.264426078389142,7.790056280607642,3.1160225122430565,-1.100464406981835,-8.74211712144339,-0.22444297721457507,profit_target,False
3174,ETHUSDT,binance,gateio,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,3074.3631476085407,1.7055468897661277,6.148726295217082,2.4594905180868327,2.3649115492201216,-4.537758374317665,-0.14759994693038972,time_stop,False
3175,SOLUSDT,okx,gateio,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,6365.368533733268,9.958007650907204,12.730737067466537,5.092294826986615,5.576049617710122,-2.2889746258358254,-0.03595981306825214,time_stop,False
3176,SOLUSDT,okx,binance,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,4339.380261539018,4.2569317112717915,8.678760523078036,3.4715042092312145,4.99518117882113,-2.89815184221633,-0.06678722922495073,funding_convergence,False
3177,SOLUSDT,bybit,gateio,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,4362.60752031856,4.311536380688088,8.72521504063712,3.4900860162548484,2.6769593123242226,-5.2268053638796586,-0.11980920446169299,time_stop,False
3178,SOLUSDT,okx,bybit,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,3133.3947785542005,1.8051816601659105,6.266789557108401,2.5067158228433604,1.016039271846159,-5.952284447939692,-0.1899627997301436,funding_reversal,False
3179,SOLUSDT,binance,gateio,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,3153.6689715183556,1.8398631582736313,6.307337943036711,2.5229351772146846,-3.668136884216897,-10.658546846194662,-0.3379729116294356,time_stop,False
3180,AVAXUSDT,okx,bybit,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,7515.6209410324245,13.967614513766277,15.03124188206485,6.01249675282594,3.687699822018181,-3.3884242991063314,-0.04508508778837989,funding_reversal,False
3181,AVAXUSDT,binance,bybit,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,5404.400404268717,7.024794658486175,10.808800808537434,4.323520323414973,-6.513647217553861,-14.621173691020093,-0.2705420138646911,profit_target,False
3182,AVAXUSDT,okx,gateio,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,5392.306021457174,6.990430593877776,10.784612042914349,4.31384481716574,6.799304795791756,-1.308721470410556,-0.024270163176994496,funding_reversal,False
3183,AVAXUSDT,binance,gateio,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,3595.105779048324,2.6521892428100657,7.190211558096649,2.8760846232386594,-0.36360900877154484,-7.7777159472967865,-0.21634178311592428,profit_target,False
3184,AVAXUSDT,gateio,bybit,2024-09-26 08:00:00,2024-09-27 00:00:00,16.0,3094.6161891683973,1.7395039091053996,6.189232378336794,2.475692951334718,0.7616014676037831,-6.16381995296233,-0.19917881818548575,profit_target,False
3185,BTCUSDT,gateio,binance,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,4387.809494251307,4.371084027389114,8.775618988502615,3.510247595401046,-0.6039932848237732,-8.51877584133832,-0.1941464380461185,funding_reversal,False
3186,BTCUSDT,gateio,bybit,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,3899.982115660603,3.2749356760183845,7.799964231321207,3.119985692528483,-2.718616060913475,-10.363630308744781,-0.26573532907058794,profit_target,False
3187,BTCUSDT,okx,binance,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,3302.3185259877496,2.101288192732186,6.604637051975499,2.6418548207901997,4.390735725106365,-2.754467954927148,-0.0834101233194416,time_stop,False
3188,BTCUSDT,okx,bybit,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,2371.2073686773,1.1378231195629314,4.742414737354601,1.8969658949418402,-0.8547518695727865,-6.356309382306296,-0.26806214700032555,funding_convergence,False
3189,ETHUSDT,okx,gateio,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,4659.555507134736,5.03282497144305,9.319111014269472,3.7276444057077893,-5.955767058661381,-13.969697507195592,-0.29980751352366375,funding_reversal,False
3190,ETHUSDT,binance,gateio,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,4248.1285238369,4.044995345904529,8.4962570476738,3.3985028190695203,-5.419121220296674,-13.268885741135467,-0.31234661726173574,funding_convergence,False
3191,ETHUSDT,okx,bybit,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,4052.7505274262376,3.605243504496081,8.105501054852475,3.24220042194099,-3.154878523242307,-10.89733649553969,-0.2688874240295322,time_stop,False
3192,ETHUSDT,binance,bybit,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,3665.6970525606034,2.7919926306563694,7.331394105121207,2.932557642048483,-6.783122618246083,-14.255081734759404,-0.38887779132762174,funding_reversal,False
3193,SOLUSDT,bybit,binance,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,3451.2326605926696,2.3755960179594595,6.902465321185339,2.7609861284741357,0.9482523737972219,-6.339603057902793,-0.18369097888677585,time_stop,False
3194,SOLUSDT,bybit,okx,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,3350.1905551768564,2.1881277545554627,6.700381110353713,2.680152444141485,0.2802630012856607,-6.912142798654075,-0.2063208848814029,funding_reversal,False
3195,SOLUSDT,bybit,gateio,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,1615.141461057071,0.6494131740020783,3.230282922114142,1.2921131688456569,-3.805325295060016,-7.678308212017736,-0.47539540016466847,funding_reversal,False
3196,AVAXUSDT,bybit,gateio,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,3151.762134049041,1.83659124584154,6.303524268098082,2.5214097072392327,1.8936144832953439,-5.094728246200431,-0.16164697808762865,profit_target,False
3197,AVAXUSDT,okx,gateio,2024-09-27 08:00:00,2024-09-28 00:00:00,16.0,2093.5412976617595,0.9816775297178836,4.187082595323519,1.6748330381294076,-1.0758375081115077,-5.95607561184655,-0.28449764131707306,time_stop,False
3198,BTCUSDT,gateio,binance,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,3926.473539452357,3.331351864827771,7.852947078904714,3.1411788315618856,-1.8359449762581808,-9.49871902189701,-0.24191475955347555,time_stop,False
3199,BTCUSDT,gateio,okx,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,3461.5369830142663,2.395030469763744,6.923073966028532,2.7692295864114134,-6.034089688045734,-13.331362770721935,-0.3851284223204554,time_stop,False
3200,BTCUSDT,bybit,binance,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,2901.5979101560733,1.4256090303154447,5.803195820312147,2.321278328124859,4.241635333773839,-2.457229784347721,-0.0846853995774883,funding_reversal,False
3201,ETHUSDT,okx,binance,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,6802.627280555281,11.420395472641962,13.605254561110561,5.442101824444225,2.6094507825215123,-5.017510130391312,-0.07375841602748733,funding_reversal,False
3202,ETHUSDT,okx,gateio,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,6053.728429442532,8.963677042035329,12.107456858885064,4.842982743554026,0.41115851541171666,-7.575604044992044,-0.12513947616394244,time_stop,False
3203,ETHUSDT,okx,bybit,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,6486.433821635794,10.355126353403088,12.972867643271588,5.189147057308635,-7.749373318333293,-15.556261665510428,-0.2398276478767395,funding_reversal,False
3204,SOLUSDT,gateio,binance,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,5492.413703240379,7.276826769009698,10.984827406480758,4.393930962592303,1.4371521568061798,-6.664779443257183,-0.12134518270765254,funding_convergence,False
3205,SOLUSDT,okx,binance,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,4297.264566811703,4.158602543107005,8.594529133623405,3.4378116534493626,4.478293348158718,-3.395444895807045,-0.0790140993884919,profit_target,False
3206,SOLUSDT,bybit,binance,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,3857.7648680855414,3.1857830879242863,7.715529736171083,3.086211894468433,2.0906139218718596,-5.52534462084337,-0.14322657833693694,funding_reversal,False
3207,SOLUSDT,gateio,bybit,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,2264.251169674119,1.1300340343604645,4.528502339348238,1.8114009357392953,-2.07818580961524,-7.288055050342309,-0.32187484974960784,funding_reversal,False
3208,AVAXUSDT,gateio,bybit,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,5294.538737925955,6.715042556744452,10.589077475851909,4.235630990340764,6.0599147592856415,-2.04975115016258,-0.03871444240231463,profit_target,False
3209,AVAXUSDT,gateio,okx,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,4556.050895509886,4.776563219585059,9.112101791019771,3.644840716407909,0.17359262696539574,-7.8067866608772265,-0.1713498562663343,profit_target,False
3210,AVAXUSDT,gateio,binance,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,3802.8727606007087,3.0712555248819364,7.605745521201418,3.042298208480567,4.7510711980686375,-2.82571700673141,-0.07430480020280918,funding_convergence,False
3211,AVAXUSDT,binance,bybit,2024-09-28 08:00:00,2024-09-29 00:00:00,16.0,2138.011367464738,0.9849421940391956,4.276022734929477,1.7104090939717906,-4.610165624123024,-9.611655258985095,-0.4495605311202172,funding_reversal,False
3212,BTCUSDT,gateio,okx,2024-09-29 08:00:00,2024-09-30 00:00:00,16.0,4927.817610821571,5.720693502641869,9.855635221643142,3.9422540886572572,-10.586759915648592,-18.663955723307122,-0.37874688548376384,funding_reversal,False
3213,BTCUSDT,gateio,binance,2024-09-29 08:00:00,2024-09-30 00:00:00,16.0,3358.666248455058,2.2036357938277633,6.717332496910116,2.6869329987640467,-1.7604662371099746,-8.961095938956374,-0.26680519218241344,funding_reversal,False
