date,equity,cash,open_positions,drawdown,daily_pnl,daily_return,rolling_sharpe_30d
2022-10-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-10-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-11-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2022-12-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-01-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-02-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-03-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-04-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-05-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-06-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-07-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-03,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-04,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-05,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-06,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-07,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-08,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-09,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-10,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-11,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-12,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-13,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-14,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-15,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-16,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-17,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-18,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-19,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-20,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-21,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-22,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-23,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-24,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-25,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-26,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-27,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-28,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-29,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-30,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-08-31,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-09-01,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
2023-09-02,796840.5159641611,796840.5159641611,0,0.20392808188808517,0.0,0.0,
